Date,Symbol,Open,High,Low,Close,Volume,Daily_Return,Price_Range,Volume_MA_20
2020-11-24 00:00:00-05:00,MSFT,201.48637003698494,205.96619845743962,200.78459899898544,205.59127807617188,33979700,0.01784803309479388,5.181599458454173,
2020-11-24 00:00:00-05:00,TSLA,180.13333129882812,186.663330078125,175.39999389648438,185.1266632080078,160945500,0.06425217853318599,11.263336181640625,
2020-11-25 00:00:00-05:00,AAPL,112.48241594054053,113.6505557267342,112.11249931432629,112.94966888427734,76499200,0.007467331318653514,1.5380564124079115,
2020-11-25 00:00:00-05:00,AMZN,157.093505859375,159.89999389648438,157.01300048828125,159.2534942626953,75808000,0.02149089105013391,2.886993408203125,
2020-11-25 00:00:00-05:00,GOOGL,87.78504024540288,87.91265434022236,86.81919809848146,87.602294921875,19600000,0.00013030550718462486,1.0934562417408955,
2020-11-25 00:00:00-05:00,MSFT,206.79290679217922,206.96594016357292,204.24537325454432,205.60084533691406,21012900,4.6535343481979297e-05,2.720566909028605,
2020-11-25 00:00:00-05:00,TSLA,183.35333251953125,191.3333282470703,181.7899932861328,191.3333282470703,146790600,0.03352658623835669,9.5433349609375,
2020-11-27 00:00:00-05:00,AAPL,113.47533860340312,114.3709129708123,113.1346317708944,113.49480438232422,46691300,0.004826357646124713,1.2362811999178973,
2020-11-27 00:00:00-05:00,AMZN,160.56300354003906,160.8094940185547,159.50250244140625,159.76699829101562,47858000,0.003224444340751864,1.3069915771484375,
2020-11-27 00:00:00-05:00,GOOGL,87.62266644418813,89.23505051773317,87.62266644418813,88.73896789550781,14790000,0.012975378951504801,1.6123840735450443,
2020-11-27 00:00:00-05:00,MSFT,206.54296659445313,207.90806143290217,205.76427241000349,206.90826416015625,14512200,0.006359014823600351,2.1437890228986873,
2020-11-27 00:00:00-05:00,TSLA,193.72000122070312,199.5933380126953,192.81666564941406,195.25332641601562,112683300,0.020487795852708768,6.77667236328125,
2020-11-30 00:00:00-05:00,AAPL,113.86472833539251,117.75853793262587,113.70897238661402,115.88951110839844,169410200,0.02109970354243962,4.0495655460118485,
2020-11-30 00:00:00-05:00,AMZN,160.4239959716797,161.41949462890625,156.27749633789062,158.40199279785156,81278000,-0.008543726224847115,5.141998291015625,
2020-11-30 00:00:00-05:00,GOOGL,88.17434731574909,88.40723809758074,86.79336923358123,87.11912536621094,32418000,-0.018254015881774444,1.6138688639995138,
2020-11-30 00:00:00-05:00,MSFT,205.82197549364963,206.4564458958065,202.6880117806121,205.7931365966797,33064800,-0.005389478124534497,3.7684341151943954,
2020-11-30 00:00:00-05:00,TSLA,200.73666381835938,202.60000610351562,184.836669921875,189.1999969482422,189009300,-0.031002439645386293,17.763336181640625,
2020-12-01 00:00:00-05:00,AAPL,117.79747916584601,120.19217122258144,116.82402674797702,119.46208190917969,127728200,0.03082738693616216,3.3681444746044207,
2020-12-01 00:00:00-05:00,AMZN,159.4250030517578,162.44749450683594,157.85899353027344,161.00399780273438,90740000,0.01642659261366375,4.5885009765625,
2020-12-01 00:00:00-05:00,GOOGL,87.72793104126895,90.46207172577871,87.5476710184764,89.1530990600586,37350000,0.023347039875546427,2.9144007073023204,
2020-12-01 00:00:00-05:00,MSFT,206.21609009254752,208.91745539556217,205.1009519674669,207.85037231445312,30904500,0.009996619672527185,3.816503428095274,
2020-12-01 00:00:00-05:00,TSLA,199.19667053222656,199.28334045410156,190.68333435058594,194.9199981689453,120310500,0.030232565079099327,8.600006103515625,
2020-12-02 00:00:00-05:00,AAPL,118.78065073270163,120.0948173273605,117.68065226704212,119.81251525878906,89004200,0.0029334274441641384,2.414165060318382,
2020-12-02 00:00:00-05:00,AMZN,161.08250427246094,161.60000610351562,158.66299438476562,160.17649841308594,62586000,-0.005139620139509304,2.93701171875,
2020-12-02 00:00:00-05:00,GOOGL,89.15309328101881,91.00929403600527,88.64708471431886,90.62345123291016,29424000,0.0164924404014386,2.3622093216864073,
2020-12-02 00:00:00-05:00,MSFT,206.57183206459354,207.13901664044988,204.57225193068112,207.04287719726562,23724500,-0.0038849827796596514,2.566764709768762,
2020-12-02 00:00:00-05:00,TSLA,185.47999572753906,190.51333618164062,180.40333557128906,189.60667419433594,143327100,-0.027258998689319136,10.110000610351562,
2020-12-03 00:00:00-05:00,AAPL,120.24082042379452,120.493920092042,118.96560033409804,119.67622375488281,78967600,-0.0011375397938342413,1.5283197579439616,
2020-12-03 00:00:00-05:00,AMZN,160.2729949951172,161.4320068359375,159.0655059814453,159.3365020751953,57840000,-0.005244192164348127,2.3665008544921875,
2020-12-03 00:00:00-05:00,GOOGL,90.40347565496144,91.55999635366734,90.2276861454191,90.46803283691406,24728000,-0.0017149909199182245,1.332310208248245,
2020-12-03 00:00:00-05:00,MSFT,206.31224772970052,208.0138159646571,205.3893590366748,205.95655822753906,25120900,-0.005246830919431011,2.6244569279823224,
2020-12-03 00:00:00-05:00,TSLA,196.67333984375,199.6566619873047,194.14332580566406,197.7933349609375,127656000,0.04317707064578702,5.513336181640625,
2020-12-04 00:00:00-05:00,AAPL,119.34526159986807,119.5983613009378,118.29393123559595,119.00455474853516,78260400,-0.005612384693248207,1.3044300653418475,
2020-12-04 00:00:00-05:00,AMZN,159.91050720214844,159.91050720214844,157.93800354003906,158.12899780273438,58272000,-0.007578327983446487,1.972503662109375,
2020-12-04 00:00:00-05:00,GOOGL,90.38758786798329,90.84840643586647,90.05835381182969,90.5633773803711,20544000,0.0010539031353640205,0.7900526240367753,
2020-12-04 00:00:00-05:00,MSFT,205.93732826589252,207.0524811628778,204.93753095520978,206.07191467285156,24666000,0.0005601008596436419,2.1149502076680164,
2020-12-04 00:00:00-05:00,TSLA,197.00332641601562,199.67999267578125,195.1666717529297,199.67999267578125,88203900,0.00953853028069096,4.5133209228515625,
2020-12-07 00:00:00-05:00,AAPL,119.0629479962768,121.26295226566269,119.00454323508524,120.4647216796875,86712000,0.012269840715237956,2.258409030577454,
2020-12-07 00:00:00-05:00,AMZN,157.82400512695312,159.03799438476562,157.08450317382812,157.89999389648438,55026000,-0.00144820943300783,1.9534912109375,
2020-12-07 00:00:00-05:00,GOOGL,90.15568118177275,90.83797937404678,89.53446984443129,90.22917938232422,22288000,-0.0036902112941661347,1.3035095296154964,
2020-12-07 00:00:00-05:00,MSFT,206.08151676587187,207.20627770612253,204.7548835554524,206.00460815429688,24620000,-0.00032661665060729206,2.451394150670126,
2020-12-07 00:00:00-05:00,TSLA,201.63999938964844,216.26333618164062,201.01666259765625,213.9199981689453,168929100,0.07131413268972531,15.246673583984375,
2020-12-08 00:00:00-05:00,AAPL,121.06826612455384,121.66207262611567,119.82224093273689,121.07799530029297,82225500,0.0050908980824788674,1.839831693378784,
2020-12-08 00:00:00-05:00,AMZN,157.94500732421875,159.2064971923828,156.00100708007812,158.864501953125,65726000,0.006108347649924184,3.2054901123046875,
2020-12-08 00:00:00-05:00,GOOGL,89.80659591980766,90.17654191763987,88.95050099478975,89.94612884521484,19936000,-0.003137017747995019,1.2260409228501175,
2020-12-08 00:00:00-05:00,MSFT,205.69697815661644,208.56175411856142,204.6587339551668,207.65809631347656,23284100,0.008026462000020995,3.903020163394615,
2020-12-08 00:00:00-05:00,TSLA,208.50332641601562,217.0933380126953,206.1666717529297,216.6266632080078,192795000,0.01265269756091203,10.926666259765625,
2020-12-09 00:00:00-05:00,AAPL,121.2239981813297,122.60629848757797,117.78771319139744,118.54700469970703,115089200,-0.020903803323706116,4.8185852961805296,
2020-12-09 00:00:00-05:00,AMZN,158.39450073242188,158.72149658203125,154.39999389648438,155.2100067138672,82016000,-0.02300385041546993,4.321502685546875,
2020-12-09 00:00:00-05:00,GOOGL,89.8979570205451,90.79229370200468,87.49652084591008,88.28408813476562,31728000,-0.01847817945905561,3.295772856094601,
2020-12-09 00:00:00-05:00,MSFT,206.84097386421712,206.90825972929352,203.04370112937298,203.6108856201172,32440600,-0.019489780390020472,3.8645585999205423,
2020-12-09 00:00:00-05:00,TSLA,217.89666748046875,218.10667419433594,196.0,201.4933319091797,213873600,-0.06985904262531573,22.106674194335938,
2020-12-10 00:00:00-05:00,AAPL,117.30101190387383,120.58154910132534,116.96030505591354,119.96826934814453,81312200,0.011989038879874903,3.6212440454117996,
2020-12-10 00:00:00-05:00,AMZN,154.44949340820312,157.10499572753906,153.8000030517578,155.07449340820312,60604000,-0.0008730964486967085,3.30499267578125,
2020-12-10 00:00:00-05:00,GOOGL,87.5263343600447,88.14159019094805,86.08279153177229,87.77710723876953,28688000,-0.00574260783236713,2.058798659175764,
2020-12-10 00:00:00-05:00,MSFT,203.58207127159827,204.84141872855034,202.22658437429695,202.38040161132812,26733300,-0.00604331151078441,2.6148343542533894,
2020-12-10 00:00:00-05:00,TSLA,191.4566650390625,209.25,188.77999877929688,209.02333068847656,201249600,0.03737095767859411,20.470001220703125,
2020-12-11 00:00:00-05:00,AAPL,119.17975935630199,119.50100038149354,117.3496717985599,119.16029357910156,86939800,-0.006734912268328563,2.151328582933644,
2020-12-11 00:00:00-05:00,AMZN,154.83299255371094,155.93350219726562,153.64100646972656,155.8209991455078,61294000,0.004813852496939441,2.2924957275390625,
2020-12-11 00:00:00-05:00,GOOGL,87.39721969862602,88.25679261155929,87.03670719785953,88.13214874267578,18628000,0.004044807525275029,1.2200854136997634,
2020-12-11 00:00:00-05:00,MSFT,201.9285556018802,205.07212727508463,201.02489774661876,205.01443481445312,30979400,0.013015258306402933,4.047229528465863,
2020-12-11 00:00:00-05:00,TSLA,205.00332641601562,208.0,198.93333435058594,203.3300018310547,139425000,-0.027237767375868138,9.066665649414062,
2020-12-14 00:00:00-05:00,AAPL,119.34523518624412,120.07532431759577,118.31337825719271,118.54700469970703,79184500,-0.005146755357625987,1.7619460604030621,
2020-12-14 00:00:00-05:00,AMZN,157.14999389648438,159.52349853515625,156.3000030517578,157.84849548339844,83116000,0.013011701561464806,3.2234954833984375,
2020-12-14 00:00:00-05:00,GOOGL,87.92954487062023,88.87700490171588,86.85743340263497,87.01286315917969,33050000,-0.012700082767346688,2.019571499080911,
2020-12-14 00:00:00-05:00,MSFT,204.8606607801778,207.85041564557133,204.64916573487125,205.91812133789062,28798400,0.004407916565754899,3.201249910700085,
2020-12-14 00:00:00-05:00,TSLA,206.3333282470703,214.25,203.39999389648438,213.27667236328125,156121800,0.048918853305726984,10.850006103515625,
2020-12-15 00:00:00-05:00,AAPL,121.03904746799414,124.50454247866038,120.83462338964168,124.48506927490234,157243700,0.05009038052236825,3.6699190890187054,
2020-12-15 00:00:00-05:00,AMZN,159.05050659179688,159.4250030517578,156.52450561523438,158.25599670410156,66390000,0.0025815971159888207,2.9004974365234375,
2020-12-15 00:00:00-05:00,GOOGL,87.3902646693358,87.59584749491349,86.48700198857918,87.45085144042969,21352000,0.005033603829915911,1.1088455063343048,
2020-12-15 00:00:00-05:00,MSFT,206.85061280985042,207.09094674879418,204.03390608646302,205.850830078125,27000600,-0.00032678648837902724,3.0570406623311612,
2020-12-15 00:00:00-05:00,TSLA,214.42666625976562,215.63333129882812,207.93333435058594,211.0833282470703,135214500,-0.010284031966116491,7.6999969482421875,
2020-12-16 00:00:00-05:00,AAPL,124.02757900581949,124.9620850306005,123.20013848993348,124.41695404052734,98208600,-0.0005471759366143525,1.7619465406670258,
2020-12-16 00:00:00-05:00,AMZN,158.80050659179688,162.35000610351562,158.1840057373047,162.04800415039062,88552000,0.023961224378619583,4.1660003662109375,
2020-12-16 00:00:00-05:00,GOOGL,87.84958566273735,87.84958566273735,86.85395784860822,87.2576675415039,24676000,-0.0022090568101258423,0.9956278141291364,
2020-12-16 00:00:00-05:00,MSFT,206.4467873387678,211.59954592382445,206.41794844884964,210.8016357421875,35023300,0.024050452758356933,5.181597474974808,
2020-12-16 00:00:00-05:00,TSLA,209.41000366210938,210.8333282470703,201.6666717529297,207.58999633789062,126287400,-0.016549539644792777,9.166656494140625,
2020-12-17 00:00:00-05:00,AAPL,125.4779821462302,126.13993736355808,124.6408126633666,125.28329467773438,94359800,0.006963204041507298,1.499124700191473,96869360.0
2020-12-17 00:00:00-05:00,AMZN,162.5,163.17550659179688,161.0500030517578,161.8040008544922,69486000,-0.0015057469987226346,2.1255035400390625,70025300.0
2020-12-17 00:00:00-05:00,GOOGL,87.59237404777944,87.73042186459409,85.96460093493897,86.42938995361328,34880000,-0.00949231868358913,1.7658209296551206,25619700.0
2020-12-17 00:00:00-05:00,MSFT,211.36884685156218,212.34941323916237,209.49424542586814,210.93624877929688,32515800,0.0006385768148118309,2.85516781329423,27085015.0
2020-12-17 00:00:00-05:00,TSLA,209.39666748046875,219.60667419433594,206.5,218.63333129882812,168810300,0.053197818564255206,13.106674194335938,151428750.0
2020-12-18 00:00:00-05:00,AAPL,125.53641332100761,125.67269604688084,122.7718049671832,123.29747009277344,192541500,-0.01585067338841195,2.9008910796976437,102790785.0
2020-12-18 00:00:00-05:00,AMZN,162.19949340820312,162.4709930419922,158.5800018310547,160.08250427246094,119914000,-0.01063939440891426,3.8909912109375,73010700.0
2020-12-18 00:00:00-05:00,GOOGL,86.71045239928884,86.81919943152793,85.16262570212646,85.71977996826172,85256000,-0.008210285711057419,1.6565737294014724,28877200.0
2020-12-18 00:00:00-05:00,MSFT,210.13836669921875,211.1958418345156,207.66774158321599,210.13836669921875,63354900,-0.003782574520479698,3.5281002512996054,29013125.0
2020-12-18 00:00:00-05:00,TSLA,222.96665954589844,231.6666717529297,209.51333618164062,231.6666717529297,666378600,0.059612778969587055,22.153335571289062,175376385.0
2020-12-21 00:00:00-05:00,AAPL,121.70101669831642,124.90367600970008,120.17269671586064,124.82579803466797,121251600,0.012395452564797571,4.7309792938394395,105173150.0
2020-12-21 00:00:00-05:00,AMZN,160.00050354003906,161.34849548339844,158.3000030517578,160.3090057373047,76736000,0.0014149045573290664,3.048492431640625,73473100.0
2020-12-21 00:00:00-05:00,GOOGL,84.87113629069282,86.25509235125325,84.11981793066384,86.13392639160156,33974000,0.004831398581438107,2.135274420589411,29191200.0
2020-12-21 00:00:00-05:00,MSFT,209.13854845628643,215.33915971981244,208.87898375471278,213.98367309570312,37181900,0.01829892587862525,6.4601759650996655,29730065.0
2020-12-21 00:00:00-05:00,TSLA,222.0800018310547,222.8333282470703,215.35667419433594,216.6199951171875,174135900,-0.06494968189377415,7.476654052734375,179146395.0
2020-12-22 00:00:00-05:00,AAPL,128.11605471749206,130.84172406271304,126.20808171972651,128.37889099121094,168904800,0.028464412104588943,4.633642342986533,107220425.0
2020-12-22 00:00:00-05:00,AMZN,160.14199829101562,161.10000610351562,159.00399780273438,160.3260040283203,47388000,0.00010603453584812073,2.09600830078125,71133600.0
2020-12-22 00:00:00-05:00,GOOGL,85.87421449147438,86.03709256654695,84.70478234258736,85.42183685302734,20370000,-0.008267236481671048,1.3323102239595812,29083200.0
2020-12-22 00:00:00-05:00,MSFT,214.07983982803108,216.90616900693473,213.27232139657806,215.28150939941406,22612200,0.006065118356625598,3.6338476103566677,29576500.0
2020-12-22 00:00:00-05:00,TSLA,216.0,216.6266632080078,204.7433319091797,213.44667053222656,155148000,-0.01464926902636221,11.883331298828125,179364750.0
2020-12-23 00:00:00-05:00,AAPL,128.65144655619818,128.91426795602177,127.30807776451475,127.48330688476562,88223700,-0.0069761009736921675,1.6061901915070251,105937900.0
2020-12-23 00:00:00-05:00,AMZN,160.25,160.50650024414062,159.20849609375,159.2635040283203,41876000,-0.006627122071927394,1.298004150390625,69625300.0
2020-12-23 00:00:00-05:00,GOOGL,85.60607168641371,86.60815530253585,85.47050159575537,85.81959533691406,22974000,0.004656402841946461,1.1376537067804833,28832700.0
2020-12-23 00:00:00-05:00,MSFT,214.48361441637113,214.91621255931088,212.26293123630398,212.47442626953125,18699600,-0.01303912787361039,2.653281323006894,28812495.0
2020-12-23 00:00:00-05:00,TSLA,210.73333740234375,217.1666717529297,207.52333068847656,215.32666015625,99519000,0.008807772074100217,9.643341064453125,176293425.0
2020-12-24 00:00:00-05:00,AAPL,127.83376887622417,129.91695629713385,127.61960817236115,128.4665069580078,54930100,0.00771238287794751,2.2973481247726966,104859445.0
2020-12-24 00:00:00-05:00,AMZN,159.69500732421875,160.10000610351562,158.4499969482422,158.63450622558594,29038000,-0.003949415822362745,1.6500091552734375,67286800.0
2020-12-24 00:00:00-05:00,GOOGL,85.85783111525326,86.52374001663743,85.62692551399726,86.11406707763672,9312000,0.003431287919345216,0.8968145026401686,28318300.0
2020-12-24 00:00:00-05:00,MSFT,212.85894922282563,214.96427675569586,212.6474541950329,214.1375274658203,10550600,0.007827300562653905,2.316822560662956,28289380.0
2020-12-24 00:00:00-05:00,TSLA,214.3300018310547,222.02999877929688,213.6666717529297,220.58999633789062,68596800,0.02444349518922251,8.363327026367188,172383735.0
2020-12-28 00:00:00-05:00,AAPL,130.43286969291617,133.693925752392,129.96560192767902,133.06118774414062,124486200,0.03576559287655168,3.7283238247129873,108749190.0
2020-12-28 00:00:00-05:00,AMZN,159.6999969482422,165.1999969482422,158.63450622558594,164.197998046875,113736000,0.03507113271672124,6.56549072265625,70580700.0
2020-12-28 00:00:00-05:00,GOOGL,86.64787370341108,88.73795785846364,86.49443674465653,88.09042358398438,27650000,0.02295044901973875,2.2435211138071196,28961300.0
2020-12-28 00:00:00-05:00,MSFT,215.77176391878393,217.29067586673193,214.39706110640023,216.26205444335938,17933500,0.009921320203335915,2.893614760331701,28460445.0
2020-12-28 00:00:00-05:00,TSLA,224.836669921875,227.13333129882812,220.26666259765625,221.22999572753906,96835800,0.002901307404113318,6.866668701171875,171591360.0
2020-12-29 00:00:00-05:00,AAPL,134.38510661556313,135.10545188425303,130.7735916806408,131.28952026367188,121047300,-0.013314682594562699,4.331860203612223,106331045.0
2020-12-29 00:00:00-05:00,AMZN,165.4969940185547,167.53250122070312,164.06100463867188,166.10000610351562,97458000,0.011583625131030173,3.47149658203125,71389700.0
2020-12-29 00:00:00-05:00,GOOGL,88.749390051316,88.81096184437173,87.15438813378992,87.28598022460938,19726000,-0.009132018290365584,1.6565737105818101,28326700.0
2020-12-29 00:00:00-05:00,MSFT,217.5598563272588,218.39621360154018,214.93541425812904,215.48336791992188,17403200,-0.003600661824108564,3.4607993434111393,27677365.0
2020-12-29 00:00:00-05:00,TSLA,220.3333282470703,223.3000030517578,218.3333282470703,221.99667358398438,68732400,0.003465523985226371,4.9666748046875,165577515.0
2020-12-30 00:00:00-05:00,AAPL,131.98066583416636,132.37978484573765,129.85853207666074,130.1700439453125,96452100,-0.00852677590801687,2.5212527690769093,104767240.0
2020-12-30 00:00:00-05:00,AMZN,167.0500030517578,167.10499572753906,164.12350463867188,164.29249572753906,64186000,-0.010882060864285004,2.9814910888671875,70062000.0
2020-12-30 00:00:00-05:00,GOOGL,87.6455031107277,87.78255832007542,85.80817679890423,86.21784973144531,21026000,-0.01223713694244466,1.9743815211711961,27510500.0
2020-12-30 00:00:00-05:00,MSFT,216.52163131999487,216.90617439367813,212.90701444028235,213.10888671875,20272300,-0.011019324712124745,3.9991599533957753,27145755.0
2020-12-30 00:00:00-05:00,TSLA,224.0,232.1999969482422,222.7866668701172,231.5933380126953,128538000,0.0432288658824449,9.413330078125,165988890.0
2020-12-31 00:00:00-05:00,AAPL,130.52047160916396,131.16295362039511,128.22312384324488,129.16737365722656,99116600,-0.007702772909158551,2.939829777150237,105272860.0
2020-12-31 00:00:00-05:00,AMZN,163.75,164.14599609375,162.05999755859375,162.84649658203125,59144000,-0.008801370623195415,2.08599853515625,69889900.0
2020-12-31 00:00:00-05:00,GOOGL,86.2685011129459,87.27307001104465,86.20989955570158,87.03173828125,21070000,0.009439907772460288,1.0631704553430694,27092800.0
2020-12-31 00:00:00-05:00,MSFT,213.12811911349903,214.3778584417663,211.18621691630892,213.82028198242188,20942100,0.003338177373197748,3.191641525457385,27006635.0
2020-12-31 00:00:00-05:00,TSLA,233.3300018310547,239.57333374023438,230.3733367919922,235.22332763671875,148949700,0.01567398119122254,9.199996948242188,166270020.0
2021-01-04 00:00:00-05:00,AAPL,129.97536966603926,130.0629768178639,123.39482930890424,125.97447967529297,143301900,-0.024719043915893413,6.668147508959663,108489575.0
2021-01-04 00:00:00-05:00,AMZN,163.5,163.60000610351562,157.2010040283203,159.3314971923828,88228000,-0.021584740620304466,6.3990020751953125,71409300.0
2021-01-04 00:00:00-05:00,GOOGL,87.39721327969764,87.52085695769506,84.77231967368576,85.71531677246094,37324000,-0.015125763713174867,2.748537284009302,27722600.0
2021-01-04 00:00:00-05:00,MSFT,213.926055126652,214.3778841276913,206.50454155195453,209.273193359375,37130100,-0.0212659368928374,7.873342575736757,27607095.0
2021-01-04 00:00:00-05:00,TSLA,239.82000732421875,248.163330078125,239.06333923339844,243.2566680908203,145914600,0.03415197180829077,9.099990844726562,167182950.0
2021-01-05 00:00:00-05:00,AAPL,125.46826826756664,128.242613306386,125.0204736671036,127.531982421875,97664900,0.012363637068369737,3.2221396392824033,109459800.0
2021-01-05 00:00:00-05:00,AMZN,158.30050659179688,161.16900634765625,158.2530059814453,160.92550659179688,53110000,0.010004358381754175,2.9160003662109375,71151200.0
2021-01-05 00:00:00-05:00,GOOGL,85.66367771378998,86.74323001175622,85.25698257400377,86.40655517578125,20360000,0.008064351032561312,1.4862474377524535,27713400.0
2021-01-05 00:00:00-05:00,MSFT,208.85975195111516,210.07104410686514,207.36007087143997,209.47500610351562,23823000,0.0009643506695768966,2.710973235425172,27564945.0
2021-01-05 00:00:00-05:00,TSLA,241.22000122070312,246.94667053222656,239.73333740234375,245.0366668701172,96735600,0.007317368906131216,7.2133331298828125,167609535.0
2021-01-06 00:00:00-05:00,AAPL,124.32933639261917,127.57093452826126,123.02490637051051,123.23906707763672,155088000,-0.03366148053777873,4.546028157750754,112878600.0
2021-01-06 00:00:00-05:00,AMZN,157.32400512695312,159.87550354003906,156.55799865722656,156.91900634765625,87896000,-0.024896614147709384,3.3175048828125,72794700.0
2021-01-06 00:00:00-05:00,GOOGL,84.43068253258387,86.60121349106612,84.22410709911334,85.5539321899414,46588000,-0.009867572941720804,2.377106391952779,28928400.0
2021-01-06 00:00:00-05:00,MSFT,203.96657893813935,208.1195559024271,203.74547585042015,204.04348754882812,35930700,-0.025929196307092672,4.374080052006946,28130480.0
2021-01-06 00:00:00-05:00,TSLA,252.8300018310547,258.0,249.6999969482422,251.9933319091797,134100000,0.028390302267496503,8.300003051757812,165868080.0
2021-01-07 00:00:00-05:00,AAPL,124.95231611775166,128.13550874486347,124.46559005229668,127.44435119628906,109578200,0.03412297916863616,3.669918692566796,114246235.0
2021-01-07 00:00:00-05:00,AMZN,157.85000610351562,160.427001953125,157.75,158.10800170898438,70290000,0.0075771277744003385,2.677001953125,73022900.0
2021-01-07 00:00:00-05:00,GOOGL,85.74660411480689,88.28211810837463,85.74660411480689,88.10931396484375,41936000,0.02986866540779265,2.535513993567747,30028400.0
2021-01-07 00:00:00-05:00,MSFT,205.7642836638974,210.8593657306565,205.44705579625224,209.84996032714844,27694500,0.028457035547046372,5.412309934404249,28351000.0
2021-01-07 00:00:00-05:00,TSLA,259.2099914550781,272.3299865722656,258.3999938964844,272.0133361816406,154496700,0.07944656360858104,13.92999267578125,163953165.0
2021-01-08 00:00:00-05:00,AAPL,128.9143049184012,129.10900729754997,126.77271243111933,128.54440307617188,105158200,0.008631625250997033,2.3362948664306344,113749685.0
2021-01-08 00:00:00-05:00,AMZN,159.0,159.53199768066406,157.11000061035156,159.13499450683594,70754000,0.006495514374673217,2.4219970703125,72459800.0
2021-01-08 00:00:00-05:00,GOOGL,88.24934305652008,89.35174039577915,87.45779767164348,89.27576446533203,35484000,0.013238674187767474,1.8939427241356697,30216200.0
2021-01-08 00:00:00-05:00,MSFT,210.2248669478522,212.0514134324191,208.6386690377971,211.12852478027344,22956200,0.006092755276826178,3.412744394622024,27876780.0
2021-01-08 00:00:00-05:00,TSLA,285.3333435058594,294.8299865722656,279.46331787109375,293.3399963378906,225166500,0.07840299470467449,15.366668701171875,164517810.0
2021-01-11 00:00:00-05:00,AAPL,125.76032449463308,126.71430373737336,125.08863992699253,125.55589294433594,100384500,-0.023248854561680354,1.6256638103808285,114703300.0
2021-01-11 00:00:00-05:00,AMZN,157.40049743652344,157.81900024414062,155.5,155.7104949951172,73668000,-0.021519462280005563,2.319000244140625,73113000.0
2021-01-11 00:00:00-05:00,GOOGL,88.24238133150995,88.60786440316203,87.00690685691502,87.21298217773438,34796000,-0.02310573647788461,1.6009575462470025,30521600.0
2021-01-11 00:00:00-05:00,MSFT,210.02300695772928,210.4459970034863,208.35027759554967,209.08090209960938,23031300,-0.009698465343776164,2.0957194079366275,27691680.0
2021-01-11 00:00:00-05:00,TSLA,283.1333312988281,284.80999755859375,267.8733215332031,270.39666748046875,177904800,-0.07821411721500826,16.936676025390625,163350570.0
2021-01-12 00:00:00-05:00,AAPL,125.08860712256089,126.24701761180567,123.49214611607862,125.38064575195312,91951100,-0.0013957703479557937,2.754871495727059,114953865.0
